t_now,cool_beta,cool_delta,beta_plus_delta,Pb,bubble_dMdt,Lmech_total,Lmech_W,Lmech_SN,bubble_Lgain,bubble_Lloss,cooling_ratio,v_struct_min,v_struct_nneg,v_struct_npts,v_neg_frac_thick,R2,v2,Eb,bubble_Tavg,c_sound,no_physical_root,betadelta_converged
0.32880475035911233,1.946981375832165,-0.2504030735155127,1.6965783023166523,38942.99625282317,2777.068485626505,2090639290.7165053,2090639290.7165053,5.921283264511074e-11,2090639290.7165053,840251202.4469634,0.5980888687120235,0.0012380002432629462,0,59993,0.0,8.648433379466312,26.137876872257372,134657503.98358402,11219304.98318465,520.7009159738741,False,True
0.36035261758312204,1.946981375832165,-0.2504030735155127,1.6965783023166523,33365.25264290581,2892.4771193216907,2099808622.244838,2099808622.244838,1.5215897275774327e-10,2099808622.244838,826053355.3187633,0.6066054084320998,0.0030212259101507805,0,59993,0.0,9.473699836429455,26.266096345875564,148014728.8232045,10939070.676067036,514.851516083611,False,True
0.40006902931933613,1.8768246887283806,-0.24523533248430307,1.6315893562440775,27902.2882349152,3172.62997907328,2111147794.7091863,2111147794.7091863,7.931372763219289e-11,2111147794.7091863,803628920.2639109,0.619340283859846,0.0016067810763549645,0,59993,0.0,10.518264847614466,26.44634789831293,165143082.64222306,10678801.953462044,508.3809087460863,False,True
0.4500690293193361,1.8768246887283806,-0.24523533248430307,1.6315893562440775,22747.873887108115,3377.2155034863426,2125689926.0847478,2125689926.0847478,-4.810078244004163e-10,2125689926.0847478,796354353.620384,0.6253666426847269,0.0013047464621153797,0,59993,0.0,11.84297237289053,26.683497755885288,188699938.32828295,10371028.823787132,502.2966539354228,False,True
0.4897854410555502,1.9458087581558137,-0.3108400610847646,1.634968697071049,18209.053992394078,3512.6494122466593,2137433603.12331,2137433603.12331,-4.904054899212322e-10,2137433603.12331,799394255.4838009,0.6260027659733188,0.0023826569470997974,0,59993,0.0,12.902957572939606,26.76938627688167,208113407.04202744,10123099.50438386,495.00540335830436,False,True
0.5397854410555503,1.9458087581558137,-0.3108400610847646,1.634968697071049,15528.022202278144,3680.972801503936,2152173590.7797427,2152173590.7797427,1.3537181953825432e-09,2152173590.7797427,795779101.3196242,0.6302439985655108,0.0021543323801829547,0,59993,0.0,14.243008720001887,26.930908782314365,231533034.65818602,9851170.143927597,489.0528248900055,False,True
0.5897854410555503,1.9458087581558137,-0.3108400610847646,1.634968697071049,12844.237152085216,3832.1430650903662,2167047651.6049294,2167047651.6049294,1.830222203399526e-09,2167047651.6049294,791029121.9593414,0.6349738219307267,0.0002016642880668279,0,59993,0.0,15.590506999091472,27.051523641464883,255463263.81298733,9613615.83998703,482.43957809032804,False,True
0.6397854410555504,1.9822150004800907,-0.13565320039531226,1.8465618000847783,10805.989985566828,3425.628344291625,2182529267.3192534,2182529267.3192534,-5.0521476963186594e-09,2182529267.3192534,801851980.5994302,0.6326042483799885,0.0009497028600030462,0,59993,0.0,16.943729329720533,27.14738635951177,279803182.8133403,9324192.851370348,476.5872293991264,False,True
0.6897854410555504,1.916973812259346,-0.25667641856758044,1.6602973936917655,9220.633766545388,4022.4207576551853,2197780899.203264,2197780899.203264,-6.83048332367685e-09,2197780899.203264,776307076.1281656,0.6467768573247719,0.0008240588746185976,0,59993,0.0,18.301596468592475,27.227353839311885,303684037.8330051,9207973.168560319,469.3584518073047,False,True
0.7397854410555504,1.916973812259346,-0.25667641856758044,1.6602973936917655,7941.85019226376,4145.825656511845,2211113967.428679,2211113967.4286785,1.8854872589892165e-08,2211113967.428679,771588927.6611041,0.6510406342562294,0.001137725617800519,0,59993,0.0,19.6632597509174,27.291251994588468,329250015.3466207,9042248.080638105,466.42416371694816,False,True
