t_now,cool_beta,cool_delta,beta_plus_delta,Pb,bubble_dMdt,Lmech_total,Lmech_W,Lmech_SN,bubble_Lgain,bubble_Lloss,cooling_ratio,v_struct_min,v_struct_nneg,v_struct_npts,v_neg_frac_thick,R2,v2,Eb,bubble_Tavg,c_sound,no_physical_root,betadelta_converged
0.008385358566008978,0.5718983767239332,-0.05082780976165487,0.5210705669622783,19239119.868597835,675.1117116955825,2028200776.8494189,2028200776.8494189,2.1889873439590514e-14,2028200776.8494189,1325485221.9732866,0.34647238226962995,0.0010162464421912556,0,59993,0.0,0.3390265627035824,15.272007454701207,4470367.370900618,28419369.18758911,822.4429758146301,False,True
0.009177805162239535,0.5385377379664938,-0.16058115057848849,0.37795658738800536,18410076.339174673,806.3807562274677,2028188183.9073322,2028188183.9073322,1.2104837326479601e-14,2028188183.9073322,1326425721.448994,0.34600461043332936,0.0014451946279617318,0,59993,0.0,0.3508078754766411,14.506626065353974,4708463.235479593,28364344.433471907,819.4193888807293,False,True
0.010175436319723974,0.629209639901581,-0.08406925025980423,0.5451403896417767,17498111.31552962,621.0254637116541,2028168880.1663125,2028168880.1663125,-2.8353011893601643e-15,2028168880.1663125,1395435706.9612765,0.31197262683231336,0.0011050749955297278,0,59993,0.0,0.3648294356128207,13.660564349106854,5016933.198043999,27869823.92830487,818.6257365667841,False,True
0.010967882915954531,0.629209639901581,-0.08406925025980423,0.5451403896417767,16571604.515283236,604.0419157604023,2028150865.969392,2028150865.969392,-1.672672526687347e-14,2028150865.969392,1413690002.1873178,0.30296605350824396,0.000626102880883837,0,59993,0.0,0.3753960783211417,13.038788796502422,5218290.96704376,27631783.15477056,811.4581592685053,False,True
0.01196551407343897,0.629209639901581,-0.08406925025980423,0.5451403896417767,15819804.765972694,582.5421113974105,2028124894.0156033,2028124894.0156033,-3.668391057164754e-14,2028124894.0156033,1436011672.6794941,0.2919510642974997,0.0005801451760693906,0,59993,0.0,0.3880271115383198,12.324688276677843,5462819.870214648,27357236.114663724,807.9853287181227,False,True
0.01322145728919376,0.629209639901581,-0.08406925025980423,0.5451403896417767,14993756.820957093,555.2870679063507,2028087118.4437017,2028087118.4437017,-6.558431892536388e-14,2028087118.4437017,1462281664.0940127,0.27898478778558217,0.0009394294421426325,0,59993,0.0,0.40296336245598247,11.514308937290533,5756646.6376913525,27044622.882091597,803.9612714448189,False,True
0.01480259611927795,0.5413080993936777,-0.06555532631390878,0.47575277307976893,14105305.258119574,580.741420995528,2028031793.5730548,2028031793.5730548,-1.0767832491341566e-13,2028031793.5730548,1478177651.8436544,0.2711269830541704,0.0009096673369685471,0,59993,0.0,0.42039565403870743,10.60461246532161,6104690.2228050865,26809448.795139693,799.3546099494409,False,True
0.01605853933503274,0.5413080993936777,-0.06555532631390878,0.47575277307976893,13171093.987100814,549.6628454184997,2027981915.2941592,2027981915.2941592,-1.4541878471282132e-13,2027981915.2941592,1513659389.4479072,0.2536129745376203,0.0007131244808290283,0,59993,0.0,0.4332538936403493,9.908094632244802,6405681.410857846,26600161.262292106,795.8715155019177,False,True
0.017639678165116933,0.5413080993936777,-0.06555532631390878,0.47575277307976893,12623751.430153145,513.1787360863783,2027911978.0220814,2027911978.0220814,-1.9803428688339892e-13,2027911978.0220814,1554332272.558426,0.2335307008372031,0.0005091312707573976,0,59993,0.0,0.44827507704134734,9.139272121468993,6760424.171864286,26361968.00000248,792.7589499292337,False,True
0.01963021401788442,0.5413080993936777,-0.06555532631390878,0.47575277307976893,12025482.977517482,469.6809184877078,2027813170.3106117,2027813170.3106117,-2.718150238984716e-13,2027813170.3106117,1600631292.3145158,0.21066135887196255,0.0010536149418093046,0,59993,0.0,0.46556863316805513,8.294724315949923,7171919.487071793,26092181.26305071,789.20155670706,False,True
0.022136150186020782,0.5509531527975453,-0.1454233499249256,0.40552980287261975,11385575.613491872,470.34621690799224,2027672841.555822,2027672841.555822,-3.7556273550968746e-13,2027672841.555822,1635945566.849842,0.1931905713179103,0.0007934145818510299,0,59993,0.0,0.4851034560620121,7.366543719304332,7638362.306350015,25824789.78513019,785.1528517559434,False,True
0.02412668603878827,0.5509531527975453,-0.1454233499249256,0.40552980287261975,10717076.02364033,421.7835252917121,2027549664.022847,2027549664.022847,-4.656776768469165e-13,2027549664.022847,1670662812.7704716,0.1760187962766242,0.0011631151434697371,0,59993,0.0,0.4990290607952452,6.6616108468446935,7953392.575440161,25573036.9449802,781.1193862293911,False,True
0.026632622206924632,0.9789975030943108,-0.317676102397834,0.6613214006964767,10249547.960096126,180.19886191325295,2027381139.6849687,2027381139.6849687,-5.875705548210025e-13,2027381139.6849687,1860988167.97263,0.08207286161209638,0.0005445521003689543,0,59993,0.0,0.5146441770009784,5.846709087685212,8297153.930786162,24917252.812847164,777.3026923861698,False,True
0.02862315805969212,0.9789975030943108,-0.317676102397834,0.6613214006964767,9747465.704648381,131.1435658342921,2027237538.8780136,2027237538.8780136,-6.901777277676693e-13,2027237538.8780136,1884765342.1927643,0.07027898504883714,0.00024748559072096924,0,59993,0.0,0.5256234499482141,5.208906197266593,8250796.47416759,24425248.22452442,767.2715556103772,False,True
0.030204296889776307,2.14136379301066,-1.4371952481703567,0.7041685448403032,9100466.703027744,56.581248068049305,2027117889.919182,2027117889.919182,-7.74785007638296e-13,2027117889.919182,2254337288.4383373,-0.11208987876290419,5.368774607701593e-05,0,59993,0.0,0.5333934812795696,4.633801065298695,8190639.196823366,23436163.53960102,759.6586929976364,False,True
