t_now,cool_beta,cool_delta,beta_plus_delta,Pb,bubble_dMdt,Lmech_total,Lmech_W,Lmech_SN,bubble_Lgain,bubble_Lloss,cooling_ratio,v_struct_min,v_struct_nneg,R2,v2,Eb,bubble_Tavg,c_sound,betadelta_converged
0.024781344009140817,0.8933436565508273,-0.09453834187897091,0.7988,2982.7874283634924,5.434164604021534,683492.8958368468,683492.8958368468,-1.674304049696462e-16,683492.8958368468,218648.73295014107,0.6801,0.0008672937988287694,0,0.6797942329555208,15.578698771988776,5869.48896350071,2370338.169705028,236.64872774937913,True
0.02636248283922501,0.8933436565508273,-0.09453834187897091,0.7988,2823.3371512146637,5.422074489756403,683456.8092656825,683456.8092656825,-1.9350737081551298e-16,683456.8092656825,222235.47127665946,0.67484,0.0010256777546667057,0,0.7040903842219265,15.17027233974326,6173.391821147451,2348476.3863565815,235.55488644860498,True
0.028353018691992495,0.8535228543240713,-0.12622010258824107,0.7273,2646.720516558292,5.798975032417665,683408.7760649975,683408.7760649975,-2.2788083894472106e-16,683408.7760649975,223040.9444834491,0.67363,0.001194352208597071,0,0.7338040857488671,14.706668705773767,6551.778922125639,2336212.6065951735,234.93904579637564,True
0.029934157522076683,0.8535228543240713,-0.12622010258824107,0.7273,2527.4976984927744,5.7905748191406,683368.7147094695,683368.7147094695,-2.562554256432477e-16,683368.7147094695,226817.03499605352,0.66809,0.004446026852471151,0,0.7567736579268884,14.360113268426783,6863.234794453623,2318790.934654839,234.06140944116663,True
0.031924693374844174,0.8535228543240713,-0.12622010258824107,0.7273,2393.0758835867628,5.784375879473392,683316.0972710795,683316.0972710795,-2.9311282935217355e-16,683316.0972710795,231321.34832119284,0.66147,0.004260584667021604,0,0.7849490965066519,13.965830565862634,7251.951759242716,2298672.575834554,233.04381233005464,True
0.03443062954298053,0.8535228543240713,-0.12622010258824107,0.7273,2244.4707482445738,5.781594907555022,683246.7730441972,683246.7730441972,-3.4094654372698555e-16,683246.7730441972,236700.1585883443,0.65357,-0.0010378730992636426,1,0.8193651688456027,13.52353512808493,7736.758927281651,2275648.2772164005,231.87375135677826,True
0.03642116539574802,0.8535228543240713,-0.12622010258824107,0.7273,2139.845558604799,5.774208760029176,683189.5779981228,683189.5779981228,-3.797690593222148e-16,683189.5779981228,240852.05441503244,0.64746,0.0013263865094908446,0,0.8459462980992981,13.195996295826706,8118.04251404456,2258380.6448131627,230.9923464574686,True
0.03892710156388438,0.8535228543240713,-0.12622010258824107,0.7273,2022.328355341154,5.770018455067317,683115.3283547752,683115.3283547752,-4.292614433981841e-16,683115.3283547752,245891.5728641968,0.64004,0.0016964142205501999,0,0.8785285586879078,12.824171996413044,8593.93399800346,2238236.504935144,229.95984450204355,True
0.04208188828628535,0.899399352768574,-0.05200989997491572,0.8474,1892.9544660377207,5.109380831341772,683019.047790817,683019.047790817,-4.918148189640591e-16,683019.047790817,257869.5855078224,0.62246,0.0011280716688056908,0,0.9182963163645411,12.40797017088309,9187.513833015415,2198654.798961861,227.9174320227455,True
0.04458782445442171,0.899399352768574,-0.05200989997491572,0.8474,1797.5228863680438,5.09577375244519,682940.9789719038,682940.9789719038,-5.410768940885899e-16,682940.9789719038,261970.5243963557,0.61641,0.0021454745773011466,0,0.9489893532557688,12.099916614879156,9629.19582090629,2179376.551180765,226.91601908466268,True
