t_now,cool_beta,cool_delta,beta_plus_delta,Pb,bubble_dMdt,Lmech_total,Lmech_W,Lmech_SN,bubble_Lgain,bubble_Lloss,cooling_ratio,v_struct_min,v_struct_nneg,R2,v2,Eb,bubble_Tavg,c_sound,betadelta_converged
0.016068652170525874,0.8419116485877132,-0.08760431038754597,0.7543,837715.6341983282,215.46041682457383,202798149.29552087,202798149.29552087,-1.4573755554324777e-14,202798149.29552087,100027409.85269135,0.50676,0.0012515301879098752,0,0.5638407618735065,18.178675355931883,938002.6040275896,12741242.709124427,548.6620392407775,True
0.017066283328010315,0.8419116485877132,-0.08760431038754597,0.7543,796492.5252311126,214.71987691351168,202793823.94432843,202793823.94432843,-1.78316912060688e-14,202793823.94432843,101047405.98256792,0.50172,0.001242865188865375,0,0.5817352070519252,17.7117943168278,979583.2235880928,12637824.759553809,546.4308160493142,True
0.018322226543765106,0.8419116485877132,-0.08760431038754597,0.7543,750533.9305758786,213.89184368496277,202787941.55448067,202787941.55448067,-2.224185832829543e-14,202787941.55448067,102291925.33344877,0.49557,0.0016958646782140804,0,0.6036309583866561,17.1779603215197,1031388.197089859,12518273.32650424,543.8401084809359,True
0.019903365373849298,0.8419116485877132,-0.08760431038754597,0.7543,700350.6907451825,212.96825649881447,202779871.4293145,202779871.4293145,-2.825576808710456e-14,202779871.4293145,103822436.67086437,0.488,0.0019595717854174284,0,0.6302929761210952,16.576447998484042,1095829.0217430093,12381694.857976913,540.8652350225613,True
0.02115930858960409,0.8419116485877132,-0.08760431038754597,0.7543,665386.3528109171,211.92817901108347,202772956.99889547,202772956.99889547,-3.337643293140962e-14,202772956.99889547,105033003.5154679,0.48202,0.0014782139908401661,0,0.6508212802344806,16.129664146537102,1146316.7664835493,12280044.402377013,538.6404788416106,True
0.02274044741968828,0.8419116485877132,-0.08760431038754597,0.7543,626478.2448805224,210.7960099352388,202763650.01202375,202763650.01202375,-4.022405940516314e-14,202763650.01202375,106546846.02471164,0.47453,0.001732213149218937,0,0.6759055931748174,15.621451701375731,1209102.2167669856,12162161.943250475,536.0489009414508,True
0.024730983272455768,0.8419116485877132,-0.08760431038754597,0.7543,584079.0804263303,209.57732179440885,202751034.8274309,202751034.8274309,-4.94257884005367e-14,202751034.8274309,108494653.67127872,0.46489,0.0003114477996868157,0,0.7064055062120898,15.051718022161493,1287046.794223255,12026711.843054287,533.0555528041485,True
0.026312122102539956,0.7895168473174085,-0.21231970814331685,0.5772,554579.7146888525,250.2165115712023,202740348.17933238,202740348.17933238,-5.715024880489309e-14,202740348.17933238,107712474.70894322,0.46872,-0.00030145601309936976,1,0.7298586749749907,14.629990627301263,1347985.8782974328,12029934.82470384,533.1269735383089,True
0.028302657955307443,0.8531016514042067,-0.12830129154665387,0.7248,523763.1462203128,214.6079203747991,202726120.6093189,202726120.6093189,-6.733464027240692e-14,202726120.6093189,112153362.61224546,0.44677,0.0006690139143489926,0,0.758483490994975,14.151534483726422,1429032.3287941657,11830521.736862978,528.689844112822,True
0.02988379678539163,0.8531016514042067,-0.12830129154665387,0.7248,500172.667313557,213.31956447014912,202714252.0959173,202714252.0959173,-7.57433798398103e-14,202714252.0959173,113649912.43586293,0.43936,0.0013645012683037184,0,0.7805710040020021,13.798586717819562,1487515.6322056812,11738961.42157644,526.6400176746738,True
0.031874332638159114,0.8531016514042067,-0.12830129154665387,0.7248,473592.80380154896,211.84148510010044,202698661.15079796,202698661.15079796,-8.666802168942612e-14,202698661.15079796,115448003.75692444,0.43045,-0.0004444102514769667,1,0.8076180677731131,13.392486457639203,1560160.410841113,11632019.90042516,524.23569340153,True
0.03438026880629547,0.8531016514042067,-0.12830129154665387,0.7248,444232.9792235912,210.12251211939756,202678116.05352852,202678116.05352852,-1.0084912102258196e-13,202678116.05352852,117509488.2213344,0.42022,0.0018639313921215398,0,0.8405753540195288,12.931287820219094,1650194.4194149335,11509057.423465798,521.4574750854437,True
0.036370804659062964,0.8531016514042067,-0.12830129154665387,0.7248,423553.9257272644,208.5021038710713,202661162.79092538,202661162.79092538,-1.1236099488354289e-13,202661162.79092538,119076763.7857213,0.41243,0.0004226899949675589,0,0.8659617256000044,12.58711539843554,1720418.6726527251,11417550.955222705,519.3803302821898,True
0.03887674082719932,0.8531016514042067,-0.12830129154665387,0.7248,400345.4046634078,206.60036395850355,202639151.0580053,202639151.0580053,-1.2703953766442695e-13,202639151.0580053,120933765.96940894,0.40321,0.0008687023079055836,0,0.8969900603416118,12.192009481644508,1807456.2628952577,11311482.354331667,516.9621896136443,True
0.04203152754960029,0.9329497356607124,-0.11731396947270954,0.8156,374820.554367332,183.78934060320026,202610603.20812595,202610603.20812595,-1.455960403763575e-13,202610603.20812595,124568942.08821641,0.38518,0.0005397361121592024,0,0.9347149921859591,11.744045521713,1915039.794319528,11130098.457232028,512.8005969111462,True
0.04453746371773665,0.9329497356607124,-0.11731396947270954,0.8156,355274.0191100691,181.26960547010788,202587451.5530087,202587451.5530087,-1.602130843661755e-13,202587451.5530087,125477416.21626432,0.38063,0.0015824989412994866,0,0.9637123063101485,11.409915721436032,1989497.290840744,11025614.948969064,510.3879703449751,True
0.04769225044013761,0.9329497356607124,-0.11731396947270954,0.8156,333527.02458662057,178.1576515358235,202557964.29006708,202557964.29006708,-1.782096347308729e-13,202557964.29006708,126497771.29522981,0.3755,0.00048637213061231995,0,0.9990730090313193,11.022252714585312,2081060.674444496,10904424.314857306,507.5751950931255,True
0.05166389161375902,0.845034239722352,-0.09705717932690296,0.748,309788.44101140555,190.5870101106478,202520747.06953704,202520747.06953704,-1.9978994794013092e-13,202520747.06953704,126319830.36930062,0.37626,0.0008173875154901432,0,1.041994636543931,10.62699981875177,2193064.386837339,10820031.75900154,505.6072429889799,True
0.054818678336159984,0.845034239722352,-0.09705717932690296,0.748,294706.67352111713,190.63111519555167,202491486.7340081,202491486.7340081,-2.1570933239848062e-13,202491486.7340081,127669767.66326994,0.36951,0.0010768774297773398,0,1.0751071412023494,10.381349136105571,2291756.4432084323,10743379.249652592,503.8131194116057,True
0.05879031950978139,0.8978953402695619,-0.14243337715827445,0.7555,277791.3632889614,190.78055644626488,202455544.17778322,202455544.17778322,-2.337118748259455e-13,202455544.17778322,129321094.72375281,0.36124,0.0004985935705354667,0,1.1158311699641794,10.14579092422988,2415332.66027926,10643315.919430247,501.46138473755525,True
0.0637903195097814,0.8978953402695619,-0.14243337715827445,0.7555,258096.0943859611,193.87465111872996,202412601.16434103,202412601.16434103,-2.522789981024612e-13,202412601.16434103,130365220.53079432,0.35594,0.0005751618002316439,0,1.165956987691479,9.927995400442645,2560518.659590411,10540662.136511765,499.037251449782,True
0.07008494656875223,1.0624490712538293,-0.11407822075681899,0.9484,237017.66802328234,158.62309388117984,202363967.7433431,202363967.7433431,-2.6743384683142004e-13,202363967.7433431,135007665.94593143,0.33285,0.000915427867942152,0,1.2277407613375033,9.730591387902658,2745642.6526919766,10332494.661165226,494.08493682388684,True
0.07508494656875224,1.0624490712538293,-0.11407822075681899,0.9484,220209.72508401822,162.1923143692846,202331152.92595735,202331152.92595735,-2.714784558003334e-13,202331152.92595735,134302958.73582512,0.33622,0.0011392999315773297,0,1.2760314376231592,9.600050949999748,2863993.725384835,10223180.370452428,491.4643616282072,True
0.08137957362772308,1.0624490712538293,-0.11407822075681899,0.9484,202045.93658376156,166.9759295704042,202299207.34712815,202299207.34712815,-2.6451767053989453e-13,202299207.34712815,133771251.47138396,0.33875,0.0007781435255115388,0,1.3359789141351879,9.46602785988293,3015875.147190937,10099688.024085598,488.4869864350117,True
0.08930403959002865,1.0624490712538293,-0.11407822075681899,0.9484,182893.31746539258,173.29116166322314,202277373.4633184,202277373.4633184,-2.332068107238305e-13,202277373.4633184,133667046.33082369,0.33919,0.0013886154798797463,0,1.4103654125870368,9.33232528582574,3212009.8743337,9961339.168479199,485.1297216825246,True
0.09928035116487306,1.0124397127841347,-0.2882528074762456,0.7242,163216.12163237727,226.12857297954852,202286083.65761265,202286083.65761265,-1.5117813503691413e-13,202286083.65761265,131273089.12065783,0.35105,0.0023447686055048512,0,1.5026706563296575,9.203830963265084,3467105.0443998612,9872821.339798974,482.9694471641321,True
0.10720481712717864,1.246416450617889,-0.165086345811849,1.0813,150891.61985750505,161.6464448002369,202327742.45267478,202327742.45267478,-4.6344856840435764e-14,202327742.45267478,138421227.5539143,0.31586,0.0008231107466903913,0,1.5751393829799227,9.103001516492373,3692061.276949124,9639473.902973175,477.227745262903,True
0.11718112870202305,1.246416450617889,-0.165086345811849,1.0813,134941.27491087036,167.96774616062444,202431046.70512575,202431046.70512575,1.410273303516119e-13,202431046.70512575,137133280.42649278,0.32257,0.000898253063101483,0,1.6653820791576295,9.010849070739418,3902376.8269946515,9471914.01751846,473.06181366170176,True
0.12974056085957095,1.1345207362277845,-0.16380835381592432,0.9707,118736.6469364874,196.6799945341634,202638650.31697163,202638650.31697163,4.3653290015014405e-13,202638650.31697163,134326588.75849333,0.33711,0.0006706836041633347,0,1.7777289574649762,8.909639768903146,4176621.5662122956,9334944.82098793,469.62898856643955,True
0.14555194916041286,1.2511004682334748,-0.17688909866758468,1.0742,104037.36001271638,187.04805688699764,203004107.84527612,203004107.84527612,8.157498320082156e-13,203004107.84527612,136898149.34165624,0.32564,0.0006569901388928518,0,1.9174534512143981,8.803567732324339,4592442.902527935,9134654.82897425,464.5635049634744,True
0.15811138131796076,1.2511004682334748,-0.17688909866758468,1.0742,93745.1844274845,192.9642262061863,203361041.53981695,203361041.53981695,1.048434723193431e-12,203361041.53981695,136379813.27239904,0.32937,0.0019945031031923,0,2.027339022397705,8.716229173934831,4891227.688651986,9001785.340057941,461.172439485771,True
0.17392276961880268,1.2511004682334748,-0.17688909866758468,1.0742,83129.67810804718,200.5474512678111,203872479.82602924,203872479.82602924,1.1541749546725548e-12,203872479.82602924,135942956.39948708,0.3332,0.0006540182937929783,0,2.164250357819937,8.630420731685623,5276950.260703964,8856504.91410195,457.43585522765477,True
0.19382812814647757,1.2511004682334748,-0.17688909866758468,1.0742,72488.87500454104,210.34544848872622,204576971.7294622,204576971.7294622,8.158648799272935e-13,204576971.7294622,135907349.74037626,0.33567,0.0018502773007850713,0,2.334889330496664,8.552249856291322,5778241.77064892,8699639.197982356,453.36672280716294,True
0.2188874898278412,1.5006204234438687,-0.0760586484339319,1.4246,62129.96566588889,155.00757818181617,205485381.14907098,205485381.14907098,-6.891226604077825e-13,205485381.14907098,142256805.6345293,0.3077,0.0010017112153910758,0,2.5478144361445505,8.490082285258858,6435161.155877016,8432922.125392023,446.3628726268628,True
0.2387928483555161,1.170700112785375,-0.2082705909517175,0.9624,54500.392056886216,250.0745941312949,206184516.76005033,206184516.76005033,-2.511020957482808e-12,206184516.76005033,133471212.291459,0.35266,0.002022092239373333,0,2.715907465259284,8.42561554645679,6837246.477759192,8384831.758405805,445.08831768855794,True
0.26385221003687975,1.469797106726462,-0.23981922852573584,1.23,48409.31482024002,210.56513507713356,207032117.883811,207032117.883811,-4.212881274414887e-12,207032117.883811,140806190.23121533,0.31988,0.0005081858132919715,0,2.925687712102996,8.352822519600611,7592772.734623218,8182006.44229888,439.6721200357311,True
0.29540007726088946,1.469797106726462,-0.23981922852573584,1.23,40950.04679495786,222.2786400246307,208048215.16218913,208048215.16218913,-2.8521518330911713e-12,208048215.16218913,139929010.04635468,0.32742,0.00040516539131900625,0,3.188017494639413,8.323923484813305,8309920.978092411,7976964.556585799,434.1280526663812,True
0.33511648899710356,1.5724763765226875,-0.06180212647592962,1.5107,33964.248446572456,179.7266533424044,209249874.25828078,209249874.25828078,8.125016845762838e-12,209249874.25828078,143378402.4908778,0.3148,0.0006746785192464906,0,3.5168985117110805,8.297796336337013,9252981.39269208,7710851.461940598,426.82533273363623,True
0.36666435622111326,1.205303084351341,-0.2479812097967604,0.9573,29478.73734570177,296.4925573206156,210161548.38238624,210161548.38238624,1.6031364205678334e-11,210161548.38238624,134201643.06587024,0.36144,0.0008250934653896871,0,3.7772009505728525,8.237072196076781,9949161.199416934,7670735.51161088,425.7135986959343,True
0.40638076795732736,1.6752039971555832,-0.15835420031750727,1.5168,25985.236779539748,197.683695259855,211295815.90853804,211295815.90853804,3.2471912184740603e-12,211295815.90853804,145473238.0478753,0.31152,0.0001225781684287225,0,4.102336281999625,8.179401417344609,11236989.110089786,7440928.71560549,419.28815241923485,True
0.43792863518133707,1.4083803278434401,-0.13349868030569056,1.2749,22922.382234573404,253.4271461768783,212212215.39227697,212212215.39227697,-3.39342924977054e-11,212212215.39227697,139139692.9696789,0.34434,-4.8471637003361616e-05,1,4.359520542485909,8.148510404969173,11895504.496343289,7363153.943016165,417.0911349065141,True
0.47764504691755116,1.4083803278434401,-0.13349868030569056,1.2749,20264.3352181822,264.45933435712925,213383896.7138649,213383896.7138649,-5.960760785682163e-11,213383896.7138649,140227017.14414525,0.34284,0.00021681707247856057,0,4.681839470867485,8.114889335146584,13025962.11035339,7251345.769282071,413.9122941255436,True
0.5276450469175512,1.4686747745797275,-0.4418261960146928,1.0268,17581.268644404503,334.21759040562404,214860243.0439458,214860243.0439458,7.686001697631337e-11,214860243.0439458,139443143.13741472,0.35101,0.0007399927669249027,0,5.086499346315683,8.114535850357084,14493049.555634301,7149677.925509032,411.0004128934503,True
0.5776450469175513,2.0824953529872148,-0.16403888919075063,1.9185,15369.663832909042,151.74070427995633,216339401.93722758,216339401.93722758,2.2245927962210982e-10,216339401.93722758,155797768.45056778,0.27985,0.0007112201146858379,0,5.491554639910207,8.124357898796433,15944739.958767414,6846754.894801,402.1993917252103,True
0.6276450469175513,1.2751278441949474,-0.09552616382594255,1.1796,12927.433447108184,321.45896934030907,217872333.47696334,217872333.47696334,-2.8684569054605013e-10,217872333.47696334,136842283.97495985,0.37192,0.0017627760733421862,0,5.897326068178904,8.138255707603907,16605772.428649385,6802362.792512854,400.89340723689565,True
0.6776450469175513,1.4263546109214096,-0.3556249601367176,1.0707,11707.561039461569,360.865148581618,219419828.6121012,219419828.6121012,-8.302295106316176e-10,219419828.6121012,139963076.90499735,0.36212,0.0014200520996642313,0,6.302502497155185,8.097276863931492,18358302.058060672,6729073.170451738,398.7279173865196,True
0.7276450469175514,1.7698625720856238,-0.14756625681612603,1.6223,10566.297968442352,246.74050720270628,220807357.793668,220807357.793668,1.0705227452078937e-09,220807357.793668,148825827.51437446,0.32599,4.8250531940313263e-05,0,6.706568486345793,8.089877633708888,19965158.88995798,6551425.396426576,393.4294981856118,True
0.7776450469175514,1.523770328574772,-0.20155939527037467,1.3222,9391.07629983424,325.40305151538473,222042791.56638002,222042791.56638002,3.0984587629043568e-09,222042791.56638002,142908539.44078556,0.35639,0.00178062701293471,0,7.110705588575606,8.097195029481462,21148521.232858326,6494269.552064807,391.709562930977,True
0.8276450469175515,1.523770328574772,-0.20155939527037467,1.3222,8534.99140338224,336.2435313524538,223414180.08224514,223414180.08224514,-3.995245290285553e-09,223414180.08224514,143799016.72969323,0.35636,0.0020879110220508243,0,7.514995231223565,8.093824986598115,22689465.299249046,6418674.540303347,389.4230883099351,True
0.8776450469175515,1.523770328574772,-0.20155939527037467,1.3222,7800.091982378233,347.42205775925964,224993955.79439664,224993955.79439667,-1.1563605540985802e-08,224993955.79439664,144653179.36025313,0.35708,0.0007920804877526626,0,7.919367736437807,8.098466928772757,24266799.769428264,6349950.300570235,387.33271681573785,True
0.9276450469175516,1.703287772636495,-0.2018940622326425,1.5014,7163.737449053032,314.50655334654937,226507017.31293094,226507017.3129309,1.4910458415934413e-08,226507017.31293094,147801724.70448348,0.34747,0.0006567216945931378,0,8.324190598576795,8.11012541026971,25882960.154392708,6251262.8899504505,384.3110753943439,True
0.9776450469175516,1.703287772636495,-0.2018940622326425,1.5014,6548.3809678272555,323.5967824154196,227819570.9207569,227819570.92075688,4.3155963401038923e-08,227819570.9207569,147223920.24540982,0.35377,0.0006558886981681313,0,8.729788472643,8.128013269038904,27288746.023155227,6175512.965733555,381.97552625829115,True
1.0276450469175515,1.703287772636495,-0.2018940622326425,1.5014,6012.915460356953,332.45115278634756,229047151.93694788,229047151.9369479,-5.5646588373451655e-08,229047151.93694788,146971526.1616781,0.35834,0.00041339763782269643,0,9.13625033747665,8.14350228782212,28722190.607831463,6103612.451289369,379.74537580670585,True
1.0776450469175516,1.703287772636495,-0.2018940622326425,1.5014,5543.728747757651,341.21483482399856,230331065.0711911,230331065.07119125,-1.6106024806316927e-07,230331065.0711911,147095856.35106012,0.36137,0.0006131361209406136,0,9.543480588629128,8.157696750976246,30181401.767391484,6034488.215435828,377.58891903058236,True
1.1276450469175516,1.5077609734091326,-0.32182988056550044,1.1859,5130.044076738185,432.55808932786067,231817633.42982125,231817633.42982107,2.0767589507787529e-07,231817633.42982125,143975142.78064758,0.37893,0.0017895815195923654,0,9.951429872084262,8.171328017747793,31665291.146787822,6015826.786306431,377.00462715006256,True
1.1776450469175517,1.6628783513872485,-0.25529301439257696,1.4076,4802.664129081427,385.965059591878,233468526.89104933,233468526.89104876,6.0108502885164e-07,233468526.89104933,148412099.47192916,0.36432,0.0002800004132774632,0,10.360080223736437,8.184905841823891,33449073.491619647,5932124.704705683,374.3726857301802,True
1.2276450469175517,1.6628783513872485,-0.25529301439257696,1.4076,4480.20380570928,396.0188694354875,234977930.6487853,234977930.6487861,-7.750569919380489e-07,234977930.6487853,149153163.94334525,0.36525,0.0015208862820801257,0,10.7695912561949,8.204969271181744,35050941.60298776,5875341.768196839,372.5766095043671,True
1.2776450469175518,1.6628783513872485,-0.25529301439257696,1.4076,4190.979748522223,406.08936385256135,236290301.7479867,236290301.74798897,-2.2432798673433813e-06,236290301.7479867,149864398.32709143,0.36576,0.000168744541440589,0,11.180149599358813,8.226141062477113,36681987.972536616,5822184.131994977,370.88732112279956,True
1.3276450469175518,1.6628783513872485,-0.25529301439257696,1.4076,3930.4481847244024,416.17544458352364,237745039.0903839,237745039.090381,2.892552072674359e-06,237745039.0903839,150554687.00619885,0.36674,0.0013351851562732775,0,11.591811265565,8.248512440206817,38342604.102795616,5772567.927372177,369.30360323469677,True
1.3776450469175519,1.6628783513872485,-0.25529301439257696,1.4076,3694.8473068512685,426.2792659442448,239431237.56542978,239431237.5654214,8.37203444052191e-06,239431237.56542978,151180325.7221984,0.36859,0.0003330710990391353,0,12.004635401570113,8.272109364523267,40033366.6369076,5726374.152208147,367.8229975577688,True
1.427645046917552,1.6628783513872485,-0.25529301439257696,1.4076,3481.017788059211,436.41255366099205,241026941.83806786,241026941.83807862,-1.0795151298759378e-05,241026941.83806786,151730850.67536595,0.37048,0.000332209295131461,0,12.418681706825504,8.296920726154026,41754643.294981055,5683269.076517458,366.43599527538197,True
1.477645046917552,1.8241185637445003,-0.20867130189782812,1.6154,3286.280646750738,385.77103733947934,242405628.99798992,242405628.9980212,-3.124485789474426e-05,242405628.99798992,154893063.5853357,0.36102,0.0006324094820887224,0,12.834010045753312,8.32295715479178,43506758.64019514,5610282.602774773,364.0754442176536,True
1.527645046917552,1.8241185637445003,-0.20867130189782812,1.6154,3092.0745168023777,393.7776886972857,243774205.2515191,243774205.25147882,4.028805312236315e-05,243774205.2515191,154389388.78806356,0.36667,0.0005530462758025079,0,13.250680699867045,8.350219245736891,45051732.03339655,5563507.101518522,362.554535406499,True
1.577645046917552,1.8241185637445003,-0.20867130189782812,1.6154,2915.0935895610082,401.5190457331646,245207611.66028747,245207611.66017085,0.00011660739713845461,245207611.66028747,153886867.58675593,0.37242,0.0012677128577561778,0,13.668672348482723,8.375455018983208,46618770.520283,5519179.421580294,361.10730604019966,True
1.627645046917552,1.6361966685046176,-0.20085977532167845,1.4353,2753.330871982535,463.16108805728794,246548626.3921895,246548626.39233983,-0.00015035706119069538,246548626.3921895,151128237.99846908,0.38702,0.001535165774777308,0,14.087893753153898,8.399091321988626,48206606.26319596,5508452.1876937775,360.75620614696743,True
1.6776450469175521,1.6361966685046176,-0.20085977532167845,1.4353,2619.6049625713226,472.86759205981207,247706350.56512505,247706350.56556022,-0.00043518473065907564,247706350.56512505,151675459.84271014,0.38768,0.0020263570817516847,0,14.508272931554336,8.421470063475846,50093841.47145141,5477325.431886717,359.73549486801744,True
1.7276450469175522,1.6361966685046176,-0.20085977532167845,1.4353,2495.987492711364,482.79065616396656,248717764.00391954,248717764.0033584,0.0005611401916404178,248717764.00391954,152218740.95417693,0.38799,0.00039528119898589643,0,14.92983255003678,8.446018331879037,52011761.04623122,5447736.154311934,358.76250832360023,True
1.7776450469175522,1.6361966685046176,-0.20085977532167845,1.4353,2381.470766619151,492.9319634706994,249774467.39527112,249774467.39364702,0.0016241315254978408,249774467.39527112,152775494.93722248,0.38835,-0.00023152463415409863,1,15.35267520427098,8.472526527227776,53961819.98823023,5419521.1784335,357.83224886424955,True
1.8276450469175523,1.7567843148571605,-0.25675066162873333,1.5,2275.1652239679393,483.08235325937363,251265057.4878309,251265057.4899251,-0.0020942037053710053,251265057.4878309,154155604.0305073,0.38648,0.0016913428696622658,0,15.77689388546347,8.500816972609735,55944696.93695351,5377228.220822718,356.4332853092971,True
